application_id,date_tagged,date_actioned,outcome_id,queue_id,analyst_id,store_id,message
242,2023-07-30 15:46:00,2023-07-30 16:01:00,W,CE,CDcosta,6,Customer has overdue account with Asif Tech #713504033 - $85.50. Kindly resubmit after payment is made
243,2023-07-30 15:47:00,2023-07-30 16:16:00,W,CE,QMascarenhas,3,Please email Employment ID or Proof of Income to kcredit@Asif Tech.com.au
244,2023-07-30 15:54:00,2023-07-30 16:30:00,W,CPB,NVaid,1,An account for this applicant already exists with Asif Tech. Please resubmit as existing customer - Row id 1-89S8DQA
245,2023-07-30 16:12:00,2023-07-30 16:36:00,W,CPB,QMascarenhas,2,
246,2023-07-30 16:16:00,2023-07-30 16:24:00,W,CE,QMascarenhas,1,Please email passport with visa page and proof of employment to vcredit@Asif Tech.com.au
247,2023-07-30 16:17:00,2023-07-30 16:21:00,W,CPRB,NVaid,3,An account for this applicant already exists with Asif Tech. Please resubmit as existing customer - row id 1-89S8DQA
248,2023-07-30 16:18:00,2023-07-30 16:32:00,W,CPRB,SBambaras,1,Please email 100 pts of ID to vcredit@Asif Tech.com.au
249,2023-07-30 16:24:00,2023-07-30 16:35:00,W,CPB,NVaid,1,Approved for original request
250,2023-07-30 16:28:00,2023-07-30 16:37:00,W,CPRB,CDcosta,4,"ROW ID 1-5RM762R This account is closed, please resubmit under a NEW ROW ID and Resubmit as student. Remove employer details."
251,2023-07-30 16:28:00,2023-07-30 16:40:00,W,CPB,NVaid,3,Applicants details are incorrect. Please confirm home phone number
252,2023-07-30 16:29:00,2023-07-30 16:43:00,W,CPB,SBambaras,4,Please re-submit with correct home phone number.
253,2023-07-30 16:31:00,2023-07-30 16:49:00,W,CE,QMascarenhas,5,
254,2023-07-30 16:32:00,2023-07-30 17:00:00,W,CPB,QMascarenhas,6,
255,2023-07-30 16:37:00,2023-07-30 17:06:00,W,CPB,SSyed,1,
256,2023-07-30 16:39:00,2023-07-30 16:45:00,W,CPRB,SBambaras,6,Please email passport with visa page
257,2023-07-30 16:39:00,2023-07-30 16:51:00,W,CPRB,SBambaras,6,Please re-submit the next application with passport as part of 100 pts of ID.
258,2023-07-30 16:47:00,2023-07-30 17:05:00,W,CE,CDcosta,4,Please email proof of income to kcredit@Asif Tech.com.au (Payslips / Bank Statement for the last 3 months)
259,2023-07-30 16:48:00,2023-07-30 17:06:00,W,CPRB,NVaid,5,Please email passport with visa page
260,2023-07-30 16:49:00,2023-07-30 17:21:00,W,CE,NBhatia,4,Please email Passport and Visa page to vcredit@Asif Tech.com.au
261,2023-07-30 16:55:00,2023-07-30 17:14:00,W,CPB,RBose,2,
262,2023-07-30 16:57:00,2023-07-30 17:13:00,W,CPRB,CDcosta,6,Approved only with outright purchase of handset or USIM only
263,2023-07-30 17:06:00,2023-07-30 17:24:00,W,CE,MDcruz,5,"No ABN entered in Siebel, please update and resubmit"
264,2023-07-30 17:10:00,2023-07-30 17:28:00,W,CE,CDcosta,6,Please email Proof of Income to vcredit@Asif Tech.com.au (Payslips/Bank Statements with wage deposits for the last 3 months)
265,2023-07-30 17:20:00,2023-07-30 17:36:00,W,CPB,NVaid,3,Please resubmit as pensionser -- employer's details not required
266,2023-07-30 17:20:00,2023-07-30 17:39:00,W,CPRB,CDcosta,3,Please email passport with visa page
267,2023-07-30 17:28:00,2023-07-30 17:48:00,W,CPB,SBambaras,6,Please re-submit with the correct current address.
268,2023-07-30 17:32:00,2023-07-30 17:52:00,W,CPB,RBose,1,An account for this applicant already exists with Asif Tech. Please resubmit as existing customer under row id - 1-8DO1XIK.
269,2023-07-30 17:36:00,2023-07-30 17:54:00,W,CPB,SBambaras,1,Please re-submit with the correct home phone number.
270,2023-07-30 17:40:00,2023-07-30 17:58:00,W,CPRB,SBambaras,4,Please re-submit as pensioner correctly. Please remove the employment details.
271,2023-07-30 17:53:00,2023-07-30 18:05:00,W,CPRB,MDcruz,4,Please email 100 pts of ID to vcredit@Asif Tech.com.au passport and the visa page
272,2023-07-30 17:56:00,2023-07-30 18:11:00,W,CPRB,SBambaras,1,Please email passport with visa page
273,2023-07-30 17:59:00,2023-07-30 18:13:00,W,CPRB,NVaid,5,Please email passport with visa page
274,2023-07-30 18:01:00,2023-07-30 18:10:00,W,CPB,SSyed,4,
275,2023-07-30 18:04:00,2023-07-30 18:08:00,W,CPRB,MDcruz,6,Please resubmit next application with passport as part of 100 points of ID
276,2023-07-30 18:23:00,2023-07-30 18:28:00,W,CE,CDcosta,1,Please resubmit next application with Passport or Medicare Card as part of 100 points of ID
277,2023-07-30 18:24:00,2023-07-30 18:36:00,W,CPRB,RBose,6,Please email 100 pts of ID along with passport and visa page to kcredit@Asif Tech.com.au
278,2023-07-30 18:31:00,2023-07-30 18:36:00,W,CE,SBambaras,5,Customer has overdue account with Asif Tech
279,2023-07-30 18:40:00,2023-07-30 18:51:00,W,CPRB,SBambaras,4,Work number submitted is incorrect for the employer. Please confirm with applicant and resubmit with employer's correct landline number.
280,2023-07-30 18:57:00,2023-07-30 19:10:00,W,CPB,RBose,1,
281,2023-07-30 19:09:00,2023-07-30 19:18:00,W,CPRB,NVaid,6,Work number submitted is incorrect for the employer. Please confirm with applicant and resubmit.Address incorrect replace 8/10A with 8-10A
282,2023-07-30 19:18:00,2023-07-30 19:21:00,W,CPRB,SSyed,1,"Please check DOB, Passport Number and Country, and the Customers Name"
283,2023-07-30 19:22:00,2023-07-30 19:28:00,W,CPB,SSyed,6,
284,2023-07-30 19:26:00,2023-07-30 19:28:00,W,CPRB,SBambaras,2,Please email passport with visa page
285,2023-07-30 19:35:00,2023-07-30 19:40:00,W,CPB,SBambaras,4,Please re-submit with correct home number.
286,2023-07-30 19:35:00,2023-07-30 19:46:00,W,CPB,NVaid,4,An account for this applicant already exists with Asif Tech. Please resubmit as existing customer - Row ID 1-7T387ZS
287,2023-07-30 21:20:00,2023-07-31 08:37:00,W,CPB,FWadia,3,
288,2023-07-31 22:17:00,2023-08-01 08:44:00,A,CPB,FWadia,4,
289,2023-07-31 23:13:00,2023-08-01 08:50:00,A,CPB,FWadia,6,
290,2023-07-31 21:06:00,2023-08-01 08:36:00,D,CE,FWadia,5,
291,2023-07-31 08:27:00,2023-07-31 08:42:00,A,CPB,FWadia,6,
292,2023-07-31 08:45:00,2023-07-31 08:59:00,A,CE,QMascarenhas,1,Approve
293,2023-07-31 08:46:00,2023-07-31 09:07:00,A,CPB,FWadia,4,Approve
294,2023-07-31 08:53:00,2023-07-31 09:03:00,A,CPB,QMascarenhas,6,Approved only with outright purchase of handset or USIM only
295,2023-07-31 09:02:00,2023-07-31 09:06:00,A,CPB,QMascarenhas,4,Approved only with outright purchase of handset or USIM only
296,2023-07-31 09:16:00,2023-07-31 09:26:00,A,CE,QMascarenhas,2,Approve
297,2023-07-31 09:16:00,2023-07-31 09:26:00,A,CPRB,FWadia,4,Approved only with outright purchase of handset or USIM only
298,2023-07-31 09:20:00,2023-07-31 09:47:00,A,CE,QMascarenhas,5,Approve
299,2023-07-31 09:35:00,2023-07-31 09:44:00,A,CPB,CDcosta,1,Approved only with outright purchase of handset or USIM only
300,2023-07-31 09:44:00,2023-07-31 10:00:00,A,CPB,QMascarenhas,4,
301,2023-07-31 09:47:00,2023-07-31 10:06:00,A,CE,QMascarenhas,3,
302,2023-07-31 09:47:00,2023-07-31 10:10:00,A,CE,FWadia,3,
303,2023-07-31 09:48:00,2023-07-31 10:14:00,A,CE,QMascarenhas,3,
304,2023-07-31 09:49:00,2023-07-31 10:18:00,A,CE,FWadia,5,
305,2023-07-31 09:54:00,2023-07-31 09:59:00,A,CPRB,CDcosta,4,Approved for 1 handset and 1 MBB
306,2023-07-31 10:31:00,2023-07-31 10:41:00,A,CPB,FWadia,4,
307,2023-07-31 10:32:00,2023-07-31 10:38:00,A,CPRB,MDcruz,1,Approved only with outright purchase of handset or USIM only
308,2023-07-31 10:32:00,2023-07-31 10:51:00,A,CPB,CDcosta,2,Approved for 2 services
309,2023-07-31 10:40:00,2023-07-31 10:49:00,A,CPRB,SSyed,2,Approved for outright purchase or USIM only due to Visa status
310,2023-07-31 10:45:00,2023-07-31 10:50:00,A,CE,MDcruz,2,Approve
311,2023-07-31 10:51:00,2023-07-31 10:59:00,A,CE,SSyed,2,Direct debit to bank account/Credit card
312,2023-07-31 10:56:00,2023-07-31 10:58:00,A,CE,QMascarenhas,1,
313,2023-07-31 11:03:00,2023-07-31 11:14:00,A,CE,MDcruz,5,Approve
314,2023-07-31 11:04:00,2023-07-31 11:12:00,A,CE,CDcosta,6,Approve
315,2023-07-31 11:06:00,2023-07-31 11:17:00,A,CPB,FWadia,6,
316,2023-07-31 11:10:00,2023-07-31 11:24:00,A,CPB,FWadia,3,
317,2023-07-31 11:13:00,2023-07-31 11:32:00,A,CPB,RBose,4,
318,2023-07-31 11:17:00,2023-07-31 11:24:00,A,CE,SBambaras,3,Approved only with outright purchase of handset or USIM only
319,2023-07-31 11:19:00,2023-07-31 11:33:00,A,CE,FWadia,6,
320,2023-07-31 11:22:00,2023-07-31 11:40:00,A,CE,AAkhundpur,2,Approved for 1 service only
321,2023-07-31 11:23:00,2023-07-31 11:47:00,A,CE,QMascarenhas,4,
322,2023-07-31 11:24:00,2023-07-31 11:33:00,A,CPB,SSyed,2,
323,2023-07-31 11:38:00,2023-07-31 11:51:00,A,CPB,SBambaras,5,Approved for 1 handset and 1 MBB
324,2023-07-31 11:43:00,2023-07-31 11:58:00,A,CPRB,MDcruz,3,Approved only with outright purchase of handset or USIM only
325,2023-07-31 11:59:00,2023-07-31 12:09:00,A,CE,SBambaras,1,Approve
326,2023-07-31 12:00:00,2023-07-31 12:07:00,A,CE,RBose,5,
327,2023-07-31 12:03:00,2023-07-31 12:08:00,A,CPRB,FWadia,2,Approved only with outright purchase of handset or USIM only
328,2023-07-31 12:05:00,2023-07-31 12:13:00,A,CE,RBose,5,
329,2023-07-31 12:13:00,2023-07-31 12:24:00,A,CE,FWadia,6,Approve
330,2023-07-31 12:14:00,2023-07-31 12:20:00,A,CE,RBose,4,
331,2023-07-31 12:16:00,2023-07-31 12:19:00,A,CPRB,SBambaras,6,Approved for 1 Handset + 1 Tablet
332,2023-07-31 12:17:00,2023-07-31 12:28:00,A,CE,CDcosta,2,Approve
333,2023-07-31 12:19:00,2023-07-31 12:25:00,A,CPRB,SSyed,6,Approved for 1 Handset/Tablet + 1 MBB
334,2023-07-31 12:19:00,2023-07-31 12:28:00,A,CPB,SBambaras,4,Approved for 1 handset and 1 MBB
335,2023-07-31 12:27:00,2023-07-31 12:34:00,A,CPB,QMascarenhas,4,
336,2023-07-31 12:36:00,2023-07-31 12:40:00,A,CE,SSyed,3,Approve
337,2023-07-31 12:43:00,2023-07-31 12:50:00,A,CPRB,SBambaras,5,Approved for 1 Handset/Tablet + 1 MBB
338,2023-07-31 12:44:00,2023-07-31 12:49:00,A,CE,CDcosta,3,Approve
339,2023-07-31 12:47:00,2023-07-31 12:51:00,A,CE,SSyed,5,Approve
340,2023-07-31 12:47:00,2023-07-31 12:56:00,A,CPB,MDcruz,6,Approve
341,2023-07-31 12:50:00,2023-07-31 13:01:00,A,CE,SBambaras,6,Approve
342,2023-07-31 12:50:00,2023-07-31 13:01:00,A,CE,SSyed,2,Approve
343,2023-07-31 12:58:00,2023-07-31 13:08:00,A,CPRB,FWadia,4,Approved only with outright purchase of handset or USIM only
344,2023-07-31 13:01:00,2023-07-31 13:17:00,A,CPRB,MDcruz,5,Approved for up to 2 services
345,2023-07-31 13:04:00,2023-07-31 13:12:00,A,CPRB,AAkhundpur,5,Approve
346,2023-07-31 13:10:00,2023-07-31 13:13:00,A,CE,SSyed,2,Approved for 1 handset and 1 MBB
347,2023-07-31 13:12:00,2023-07-31 13:19:00,A,CE,RBose,6,
348,2023-07-31 13:18:00,2023-07-31 13:30:00,A,CPB,FWadia,4,Approve
349,2023-07-31 13:20:00,2023-07-31 13:31:00,A,CE,SSyed,6,
350,2023-07-31 13:21:00,2023-07-31 13:45:00,A,CPB,RBose,4,
351,2023-07-31 13:22:00,2023-07-31 13:30:00,A,CPB,CDcosta,3,Approved for 1 handset and 1 MBB
352,2023-07-31 13:23:00,2023-07-31 13:33:00,A,CPB,AAkhundpur,5,Approved for MBB only
353,2023-07-31 13:24:00,2023-07-31 13:33:00,A,CPB,MDcruz,5,Approved only with outright purchase of handset or USIM only
354,2023-07-31 13:29:00,2023-07-31 13:37:00,A,CE,FWadia,4,Approve
355,2023-07-31 13:32:00,2023-07-31 13:46:00,A,CPB,MDcruz,6,
356,2023-07-31 13:34:00,2023-07-31 13:39:00,A,CPRB,SBambaras,1,Approved for up to 2 services
357,2023-07-31 13:40:00,2023-07-31 13:55:00,A,CE,AAkhundpur,4,Approve
358,2023-07-31 13:44:00,2023-07-31 13:50:00,A,CPRB,AAkhundpur,5,Approved only with outright purchase of handset or USIM only Visa expires on 13/01/2013
359,2023-07-31 13:44:00,2023-07-31 13:50:00,A,CE,CDcosta,6,Approve
360,2023-07-31 13:45:00,2023-07-31 13:51:00,A,CPRB,SBambaras,4,Approved for 1 Handset/Tablet + 1 MBB
361,2023-07-31 13:45:00,2023-07-31 13:53:00,A,CE,MDcruz,1,Approve
362,2023-07-31 13:52:00,2023-07-31 13:56:00,A,CE,SSyed,4,Approve
363,2023-07-31 13:57:00,2023-07-31 14:03:00,A,CPB,SSyed,3,Approve
364,2023-07-31 13:58:00,2023-07-31 14:04:00,A,CE,FWadia,4,Approve
365,2023-07-31 14:08:00,2023-07-31 14:11:00,A,CE,SSyed,6,Approve
366,2023-07-31 14:10:00,2023-07-31 14:23:00,A,CPB,AAkhundpur,2,Approved only with outright purchase of handset or USIM only
367,2023-07-31 14:14:00,2023-07-31 14:21:00,A,CPRB,SSyed,4,Approved for 1 Handset/Tablet + 1 MBB
368,2023-07-31 14:15:00,2023-07-31 14:32:00,A,CPRB,MDcruz,2,Approved
369,2023-07-31 14:17:00,2023-07-31 14:30:00,A,CPRB,QMascarenhas,4,Approve
370,2023-07-31 14:21:00,2023-07-31 14:44:00,A,CPB,RBose,5,
371,2023-07-31 14:22:00,2023-07-31 14:25:00,A,CE,SSyed,3,Approve
372,2023-07-31 14:24:00,2023-07-31 14:28:00,A,CE,CDcosta,2,Approved for MBB only
373,2023-07-31 14:24:00,2023-07-31 14:31:00,A,CPRB,SSyed,3,Approved
374,2023-07-31 14:31:00,2023-07-31 14:41:00,A,CE,AAkhundpur,1,
375,2023-07-31 14:31:00,2023-07-31 14:38:00,A,CPB,SBambaras,5,Approved only with outright purchase of handset or USIM only
376,2023-07-31 14:35:00,2023-07-31 14:45:00,A,CE,SSyed,5,
377,2023-07-31 14:37:00,2023-07-31 14:47:00,A,CPRB,SBambaras,6,Approve
378,2023-07-31 14:39:00,2023-07-31 14:48:00,A,CE,MDcruz,1,Approve
379,2023-07-31 14:39:00,2023-07-31 14:54:00,A,CE,SSyed,2,
380,2023-07-31 14:40:00,2023-07-31 14:51:00,A,CPB,RBose,1,
381,2023-07-31 14:44:00,2023-07-31 14:53:00,A,CPRB,CDcosta,2,Approve
382,2023-07-31 14:49:00,2023-07-31 15:09:00,A,CPRB,NBhatia,3,Approve
383,2023-07-31 14:57:00,2023-07-31 15:03:00,A,CPB,SSyed,1,Approve
384,2023-07-31 14:57:00,2023-07-31 15:05:00,A,CE,FWadia,2,
385,2023-07-31 14:59:00,2023-07-31 15:12:00,A,CPB,MDcruz,2,Approve
386,2023-07-31 15:04:00,2023-07-31 15:10:00,A,CPRB,SBambaras,4,Approved for up to 2 services
387,2023-07-31 15:05:00,2023-07-31 15:13:00,A,CE,SSyed,5,Approve
388,2023-07-31 15:07:00,2023-07-31 15:18:00,A,CE,AAkhundpur,3,Approved only with outright purchase of handset or USIM only
389,2023-07-31 15:07:00,2023-07-31 15:30:00,A,CE,NBhatia,2,Approve
390,2023-07-31 15:10:00,2023-07-31 15:21:00,A,CE,FWadia,1,
391,2023-07-31 15:12:00,2023-07-31 15:17:00,A,CE,MDcruz,4,Approve
392,2023-07-31 15:14:00,2023-07-31 15:25:00,A,CPB,SSyed,6,
393,2023-07-31 15:19:00,2023-07-31 15:28:00,A,CPRB,MDcruz,5,Approve
394,2023-07-31 15:23:00,2023-07-31 15:44:00,A,CE,NBhatia,3,Approve
395,2023-07-31 15:23:00,2023-07-31 15:29:00,A,CE,SSyed,4,Approve
396,2023-07-31 15:25:00,2023-07-31 15:36:00,A,CPB,SBambaras,1,Approve
397,2023-07-31 15:27:00,2023-07-31 15:34:00,A,CPB,MDcruz,4,Approve
398,2023-07-31 15:31:00,2023-07-31 15:37:00,A,CE,AAkhundpur,3,Approve
399,2023-07-31 15:36:00,2023-07-31 15:46:00,A,CPB,AAkhundpur,1,
400,2023-07-31 15:37:00,2023-07-31 15:42:00,A,CE,SBambaras,3,Approve
401,2023-07-31 15:39:00,2023-07-31 15:48:00,A,CE,SBambaras,5,Approved for MBB only
402,2023-07-31 15:44:00,2023-07-31 15:53:00,A,CE,AAkhundpur,6,Approve
403,2023-07-31 15:49:00,2023-07-31 15:55:00,A,CE,QMascarenhas,6,
404,2023-07-31 15:53:00,2023-07-31 15:56:00,A,CPRB,SSyed,1,Approved for 1 Handset/Tablet + 1 MBB
405,2023-07-31 15:53:00,2023-07-31 16:06:00,A,CE,AAkhundpur,1,
406,2023-07-31 15:54:00,2023-07-31 16:04:00,A,CPB,FWadia,1,
407,2023-07-31 15:55:00,2023-07-31 16:00:00,A,CE,CDcosta,4,Approve
408,2023-07-31 15:59:00,2023-07-31 16:07:00,A,CE,CDcosta,1,Approve
409,2023-07-31 16:03:00,2023-07-31 16:12:00,A,CPRB,MDcruz,2,Approve
410,2023-07-31 16:06:00,2023-07-31 16:14:00,A,CPRB,QMascarenhas,5,Approved only with outright purchase of handset or USIM only
411,2023-07-31 16:09:00,2023-07-31 16:15:00,A,CE,SBambaras,4,Approved for MBB only
412,2023-07-31 16:13:00,2023-07-31 16:20:00,A,CE,MDcruz,2,Approve
413,2023-07-31 16:13:00,2023-07-31 16:22:00,A,CE,RBose,5,Approve
414,2023-07-31 16:16:00,2023-07-31 16:21:00,A,CE,SBambaras,2,Approve
415,2023-07-31 16:21:00,2023-07-31 16:28:00,A,CPRB,SBambaras,6,Approved only with outright purchase of handset or USIM only
416,2023-07-31 16:23:00,2023-07-31 16:46:00,A,CE,QMascarenhas,3,Approve
417,2023-07-31 16:24:00,2023-07-31 16:31:00,A,CPRB,CDcosta,2,Approve
418,2023-07-31 16:31:00,2023-07-31 16:43:00,A,CPRB,CDcosta,4,Approve
419,2023-07-31 16:32:00,2023-07-31 16:49:00,A,CPRB,RBose,5,Approved only with outright purchase of handset or USIM only
420,2023-07-31 16:33:00,2023-07-31 16:43:00,A,CE,AAkhundpur,1,Approve
421,2023-07-31 16:41:00,2023-07-31 16:55:00,A,CPB,CDcosta,6,Approved for 1 handset and 1 MBB
422,2023-07-31 16:43:00,2023-07-31 16:56:00,A,CPRB,RBose,2,Approved only with outright purchase of handset or USIM only
423,2023-07-31 16:48:00,2023-07-31 17:01:00,A,CE,AAkhundpur,1,Approve
424,2023-07-31 16:49:00,2023-07-31 16:57:00,A,CE,MDcruz,3,Approve
425,2023-07-31 16:49:00,2023-07-31 16:56:00,A,CPRB,SBambaras,6,Approved only with outright purchase of handset or USIM only
426,2023-07-31 16:50:00,2023-07-31 17:17:00,A,CE,FWadia,3,
427,2023-07-31 16:54:00,2023-07-31 16:59:00,A,CE,CDcosta,6,Approve
428,2023-07-31 16:56:00,2023-07-31 17:11:00,A,CPB,SBambaras,4,Approve
429,2023-07-31 16:56:00,2023-07-31 17:06:00,A,CE,RBose,5,Approved for MBB only
430,2023-07-31 17:00:00,2023-07-31 17:13:00,A,CE,CDcosta,1,Approved for 1 service
431,2023-07-31 17:03:00,2023-07-31 17:29:00,A,CPB,QMascarenhas,6,
432,2023-07-31 17:16:00,2023-07-31 17:23:00,A,CPRB,SBambaras,5,Approved only with outright purchase of handset or USIM only
433,2023-07-31 17:17:00,2023-07-31 17:22:00,A,CE,CDcosta,5,Approve
434,2023-07-31 17:18:00,2023-07-31 17:42:00,A,CPB,QMascarenhas,4,
435,2023-07-31 17:19:00,2023-07-31 17:26:00,A,CPRB,AAkhundpur,3,Approved only with outright purchase of handset or USIM only
436,2023-07-31 17:19:00,2023-07-31 17:31:00,A,CPB,CDcosta,1,Approve
437,2023-07-31 17:19:00,2023-07-31 17:30:00,A,CPRB,AAkhundpur,3,Approved only with outright purchase of handset or USIM only
438,2023-07-31 17:21:00,2023-07-31 17:32:00,A,CPRB,MDcruz,5,Approved only with outright purchase of handset or USIM only
439,2023-07-31 17:23:00,2023-07-31 17:34:00,A,CPRB,AAkhundpur,2,Approve
440,2023-07-31 17:23:00,2023-07-31 17:41:00,A,CPRB,MDcruz,2,Approve
441,2023-07-31 17:26:00,2023-07-31 17:36:00,A,CPB,SSyed,4,Approved only with outright purchase of handset or USIM only
442,2023-07-31 17:26:00,2023-07-31 17:38:00,A,CE,CDcosta,2,Approve
443,2023-07-31 17:27:00,2023-07-31 17:44:00,A,CPB,FWadia,2,
444,2023-07-31 17:27:00,2023-07-31 17:37:00,A,CPRB,AAkhundpur,5,Approved only with outright purchase of handset or USIM only
445,2023-07-31 17:27:00,2023-07-31 17:44:00,A,CPB,SBambaras,2,Approved only with outright purchase of handset or USIM only
446,2023-07-31 17:30:00,2023-07-31 17:58:00,A,CE,RBose,2,
447,2023-07-31 17:36:00,2023-07-31 17:48:00,A,CPB,MDcruz,1,
448,2023-07-31 17:50:00,2023-07-31 18:00:00,A,CPB,AAkhundpur,2,
449,2023-07-31 17:52:00,2023-07-31 18:13:00,A,CE,SBambaras,3,Approve
450,2023-07-31 17:57:00,2023-07-31 18:20:00,A,CE,NBhatia,2,Approve
451,2023-07-31 18:04:00,2023-07-31 18:11:00,A,CE,RBose,1,Approve
452,2023-07-31 18:06:00,2023-07-31 18:13:00,A,CPRB,CDcosta,5,Approved only with outright purchase of handset or USIM only
453,2023-07-31 18:07:00,2023-07-31 18:15:00,A,CPRB,AAkhundpur,5,Approve
454,2023-07-31 18:20:00,2023-07-31 18:33:00,A,CE,MDcruz,1,Approve
455,2023-07-31 18:48:00,2023-07-31 19:00:00,A,CPRB,RBose,5,Approve
456,2023-07-31 18:57:00,2023-07-31 19:02:00,A,CPB,AAkhundpur,4,Approve
457,2023-07-31 19:04:00,2023-07-31 19:16:00,A,CPB,SSyed,3,
458,2023-07-31 19:05:00,2023-07-31 19:11:00,A,CPRB,RBose,5,Approved for up to 3 services
459,2023-07-31 19:25:00,2023-07-31 19:28:00,A,CE,SBambaras,4,Approved for 1 handset and 1 MBB
460,2023-07-31 19:26:00,2023-07-31 19:31:00,A,CE,AAkhundpur,1,Approve
461,2023-07-31 19:34:00,2023-07-31 19:41:00,A,CE,AAkhundpur,3,Approved for MBB only
462,2023-07-31 19:44:00,2023-07-31 19:47:00,A,CE,SBambaras,4,Approved for MBB only
463,2023-07-31 19:50:00,2023-07-31 19:54:00,A,CE,SBambaras,2,Approved for MBB only
464,2023-07-31 12:24:00,2023-07-31 12:34:00,D,CPB,FWadia,1,Student applicants cannot have 2 x Voice Services. They are eligible for 1 Voice and 1 MBB only. Customer has an active Voice Service under BA No. 759038169.
